BVAExport,Image,Gel_1_Run_1_Pig_1807_45034 CY3.gel,,Gel_1_Run_1_Pig_1807_45034 CY5.gel,,Gel_1_Run_2_Pig_1807_45046 CY3.gel,,Gel_1_Run_2_Pig_1807_45046 CY5.gel,,Gel_2_Run_1_4810_45035 CY3.gel,,Gel_2_Run_1_4810_45035 CY5.gel,,Gel_2_Run_2_Pig_4810_45047 CY3.gel,,Gel_2_Run_2_Pig_4810_45047 CY5.gel,,Gel_3_Run_1_Pig_1209_45036 CY3.gel,,Gel_3_Run_1_Pig_1209_45036 CY5.gel,,Gel_3_Run_2_Pig_1209_45048 CY3.gel,,Gel_3_Run_2_Pig_1209_45048 CY5.gel,,Gel_4_Run_1_Pig_1906_45037 CY3.gel,,Gel_4_Run_1_Pig_1906_45037 CY5.gel,,Gel_4_Run_2_Pig_1906_45049 CY3.gel,,Gel_4_Run_2_Pig_1906_45049 CY5.gel,,Gel_5_Run_1_Pig_3908_45038 CY3.gel,,Gel_5_Run_1_Pig_3908_45038 CY5.gel,,Gel_5_Run_2_Pig_3908_45050 CY3.gel,,Gel_5_Run_2_Pig_3908_45050 CY5.gel,,Gel_6_Run_1_Pig_3106_45039 CY3.gel,,Gel_6_Run_1_Pig_3106_45039 CY5.gel,,Gel_6_Run_2_Pig_3106_45051 CY3.gel,,Gel_6_Run_2_Pig_3106_45051 CY5.gel,,Gel_7_Run_1_Pig_2107_45040 CY3.gel,,Gel_7_Run_1_Pig_2107_45040 CY5.gel,,Gel_7_Run_2_Pig_2107_45052 CY3.gel,,Gel_7_Run_2_Pig_2107_45052 CY5.gel,,Gel_8_Run_1_Pig_2712_45041 CY3.gel,,Gel_8_Run_1_Pig_2712_45041 CY5.gel,,Gel_8_Run_2_Pig_2712_44495 CY3.gel,,Gel_8_Run_2_Pig_2712_44495 CY5.gel,
,Group,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,
Master No.,ProteinID,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume
183,,-2.38655,399278,2.705718,14148650,,,,,6.252716,19705996,-3.001361,49393,5.376387,19340414,-2.595593,63443,2.744657,941798,1.13415,4952688,-2.998616,98024,-1.000707,995015,,,,,,,,,-2.402263,31372,3.697184,2174628,-3.000079,274059,2.31226,8423898,1.64034,14609255,-2.745357,131173,1.724816,12148834,-3.131928,118458,,,,,,,,,2.389299,16696724,-2.218347,147482,2.262466,11767778,-2.07742,127201
182,,,,,,-1.782201,105440,6.051614,2951182,7.830593,21976241,-2.856532,46214,,,,,,,,,-2.246798,28021,1.575388,335984,,,,,,,,,-1.339714,1004869,3.283276,34496913,,,,,4.057692,4197418,-2.211057,18917,3.303282,2781742,-2.547896,17409,,,,,-1.685168,388592,2.832912,16060419,6.399072,2264673,-1.97344,8396,,,,
181,,-2.053291,335154,3.258085,12303924,,,,,5.658036,20138833,-2.651366,63147,5.929044,31196557,-2.788456,86378,2.483802,109758,1.835728,1032354,-2.092611,54755,1.448615,562275,,,,,,,,,-1.689392,441217,2.640251,15359564,-2.321637,247543,2.750583,7004372,1.264429,5477958,-3.45078,50764,1.330575,4425828,-3.534225,49573,,,,,,,,,2.248094,11748694,-2.656352,92108,2.205532,7653786,-2.258182,78074
176,,-1.603586,1505076,-1.276901,10372416,-1.746118,1270485,1.140107,6563740,1.768464,14010157,-1.020362,365213,2.032568,7125516,1.187008,190489,,,,,,,,,,,,,1.61734,9466395,-1.664329,119732,,,,,-1.32114,775822,-1.38132,3287882,,,,,1.973775,13646704,-1.515289,240336,,,,,,,,,3.070558,17147203,1.639827,428728,6.674415,49244315,1.825819,684389
175,,,,,,-2.230685,575349,1.296348,4317713,1.95242,7921828,-1.07435,177648,2.061699,5574242,1.10013,136160,,,,,,,,,1.636506,3596404,-1.825729,47815,1.778502,2388298,1.270556,58089,,,,,,,,,,,,,1.86045,7098557,-1.423852,141147,1.760769,215260,-2.439245,262213,,,,,3.554681,11237530,1.559874,230870,5.610096,7841304,1.490843,105865
174,,-1.897755,228618,3.570423,8500738,,,,,6.910317,16901322,-2.556096,45009,6.955085,22075225,-2.743052,52968,1.843113,46064,2.330794,741335,,,,,2.423376,7523789,-4.715676,26153,,,,,,,,,-2.210889,165633,3.235715,5250294,,,,,,,,,-1.970948,44641,5.190062,2389079,,,,,1.986763,5766796,-2.517139,53987,1.968625,3520136,-1.677677,54149
173,,-1.546333,517744,1.293062,5680987,-1.848345,771513,1.740088,6439618,2.594353,24528779,1.059329,471120,2.371027,4724315,1.075451,98093,,,,,,,,,1.737383,4385238,-1.335809,75059,,,,,3.029944,48748,1.872118,235075,-1.144287,1093954,1.102886,6117364,,,,,2.148424,5339163,-1.274245,102727,-1.871379,203816,-1.075048,1856184,,,,,4.38872,20845468,1.359128,302233,,,,
169,,-1.682363,85746,3.842779,3042043,,,,,8.156831,8389405,-2.82493,17126,7.782831,19635563,-2.696262,42834,,,,,,,,,4.527336,3354667,-2.499743,11775,1.375696,827722,1.029552,21090,-1.243394,113355,4.872823,5360203,-2.511665,83757,3.335737,3109383,1.943522,3162969,-2.590824,25399,1.621189,267586,-1.65283,5260,-2.216501,62666,4.971968,3613076,,,,,2.172599,2755332,-2.536734,23406,1.889781,2162432,-1.483399,39190
147,,-1.117369,250211,1.958329,3004521,,,,,-5.152063,332414,4.112598,331307,,,,,5.202083,329541,1.025235,826526,,,,,,,,,2.916599,3491392,1.758602,71673,1.060438,597841,-1.9644,2239865,1.053571,317416,1.529599,2041935,2.535489,1608224,-1.002495,25583,,,,,1.381226,300753,1.591563,1813084,,,,,4.925816,5104726,1.086444,52712,5.261344,4837251,1.175652,54914
146,,-1.683804,19520,3.735943,673842,-2.116559,43314,2.090737,497417,,,,,9.846495,8620385,-2.101879,19067,,,,,,,,,,,,,1.724107,453194,-4.384731,2041,,,,,-2.117409,18603,3.778433,659476,,,,,1.619408,770779,-1.993654,12575,-2.166058,7868,6.334857,564833,-1.315083,4502,3.165673,162260,2.257893,449640,-2.052685,4542,1.618746,747479,1.441365,33814
142,,-1.35644,117794,1.09613,961108,-1.137982,501638,2.128941,3153932,1.079937,1692419,2.11127,155635,,,,,,,,,,,,,2.020618,6616626,-1.407688,92405,2.019726,3551469,1.19894,71776,,,,,,,,,2.369226,9247431,-1.149232,137327,,,,,-1.385397,200770,-1.573794,924643,,,,,7.402867,19080038,1.262495,152341,,,,
141,,-2.621369,89526,2.951519,3801100,,,,,8.024901,2189865,-1.221899,10505,5.878129,6684845,-3.13685,16596,1.076247,13645,1.335514,215482,-1.268174,520505,-1.176689,1900315,1.012581,3398755,-5.190704,25687,,,,,-1.663682,34281,2.889462,1286151,,,,,1.441996,1563152,-2.478456,17685,,,,,,,,,1.175641,41688,4.047828,1242640,2.40907,502252,-2.01542,4843,,,,
137,,-2.65625,43320,2.374982,1499699,,,,,5.093257,3450129,-1.121441,28413,,,,,4.678918,424496,-1.258031,917778,1.150029,1334078,-1.137832,3453644,,,,,,,,,,,,,,,,,2.514141,2059359,-2.37114,13968,,,,,-2.745807,15929,-1.020861,224151,-1.213831,10579,2.381162,264715,2.112353,761055,-2.103474,8019,1.257917,622841,1.083633,27259
136,,1.016759,715846,1.242952,4802224,-1.027566,418273,1.124906,1254725,-1.775966,4690659,3.0073,1178417,2.702636,15162494,1.118038,287134,,,,,1.853875,1341901,-7.681926,319193,,,,,3.573625,2055730,1.725965,33803,,,,,-1.127515,15183,2.821968,214058,,,,,1.985558,1580987,-1.467106,28587,,,,,,,,,1.973489,1648539,-1.458406,26816,2.36574,1473390,1.87123,59208
135,,2.462051,1074635,-1.653764,1448361,1.444214,883636,-1.204086,1318703,-1.875889,2929030,3.349357,865658,,,,,4.848193,233966,-1.679664,365638,,,,,,,,,1.59736,2547348,2.435869,132253,,,,,-1.011431,964893,1.132312,4896446,-1.457129,4040353,2.293897,546060,1.367385,2938649,1.817973,205792,,,,,-1.302896,476993,-2.207284,2437532,1.701466,6000648,-1.137725,145126,2.314972,1682591,1.921289,70946
134,,-4.01804,12442,1.404368,385276,,,,,5.340232,4167424,-1.993595,18413,6.045179,2971746,-3.078015,7311,1.324079,55188,1.754923,930872,1.181771,305004,-1.109379,788090,,,,,,,,,1.484621,204234,-1.390044,772387,,,,,2.852559,2827964,-1.879482,21328,,,,,-1.625069,81775,-3.146199,220981,,,,,2.436135,2567946,-1.794502,27501,,,,
131,,,,,,,,,,,,,,,,,,8.999709,563407,-1.804812,441431,,,,,1.496056,10731119,1.815666,517348,,,,,,,,,,,,,-1.385018,1813849,2.201668,223644,1.527289,951260,1.800975,59084,2.026721,427764,1.786452,1972652,1.146947,298852,1.158749,2613901,1.585159,2228455,-1.414752,46522,1.164105,1543334,2.167959,146023
130,,2.293521,1549585,-5.322384,696615,1.561492,614779,-2.546395,401251,-1.673834,1140708,2.155694,193610,1.042417,2068518,2.029888,184389,,,,,,,,,,,,,-2.443484,711998,2.042808,120999,,,,,1.739149,1192450,-2.088609,1454607,-3.666435,1252205,2.637516,489625,-1.360439,1462438,2.243427,235100,,,,,,,,,-2.588575,1717007,3.612702,751749,,,,
128,,,,,,-2.654379,86545,-1.718103,346991,5.845571,626091,-1.303512,3865,,,,,,,,,-2.556088,20900,-27.03055,6695,2.310632,10517184,-2.219759,81454,,,,,,,,,,,,,2.123061,1307892,-1.718225,14497,,,,,-2.028486,28446,4.577535,1381891,,,,,2.225427,764758,-1.828043,8801,2.270367,1840623,-1.059663,38869
119,,,,,,-1.782739,265646,3.032791,3727316,3.504881,6013893,1.455242,117455,-1.027215,2016617,1.447602,137271,,,,,,,,,,,,,5.132482,60377565,1.789542,716731,2.562324,472256,-2.05533,699863,,,,,3.491055,8950439,2.434615,252387,3.394106,3873944,1.544868,92876,,,,,1.237072,81872,1.040036,595903,6.813269,14258759,-1.273053,76964,5.590742,20571371,1.526586,285376
113,,-1.663592,8293,2.82128,213595,,,,,9.168127,5670516,-1.013746,28699,,,,,8.549999,173015,1.180959,304126,2.274263,910370,-2.069563,655212,1.690011,2195758,-1.613407,31989,,,,,,,,,,,,,2.45082,210212,-1.029729,3368,,,,,,,,,,,,,3.154613,1825483,-2.526052,10725,1.922169,993475,-1.347274,19490
112,,1.209978,1761152,2.0913,16704057,1.792599,5577649,1.793965,14485876,,,,,-1.760749,1167685,2.532763,238376,,,,,,,,,,,,,,,,,,,,,1.879937,4195339,2.837346,28056631,3.471539,21485457,1.880754,470656,5.185279,38209685,2.052804,796770,,,,,,,,,4.089406,27795441,1.480711,471185,-1.274889,2089439,5.054547,684048
100,,,,,,-1.899578,40152,2.38298,471680,7.523684,2743557,-2.085711,8224,,,,,,,,,,,,,-1.885545,265229,-4.8148,4126,,,,,-1.726499,9763,2.44392,321505,,,,,,,,,,,,,-1.277979,54165,3.758574,1361176,2.29588,34416,2.767437,359150,2.267392,1123334,-2.018867,11489,2.111294,2671538,-1.74325,36877
85,,,,,,-1.143713,674646,-1.624004,1233016,,,,,1.051347,631460,2.881493,79225,,,,,,,,,5.988406,19049323,2.306493,291454,,,,,4.363251,1472508,-1.264037,2083717,2.502092,375296,1.280621,851120,-2.258472,2678516,3.960048,968631,,,,,2.759965,2894574,-4.251896,1290468,,,,,1.53093,5421083,2.326236,385649,1.466993,2644362,1.178536,107929
83,,2.913781,217818,-1.126716,364090,-1.644054,100551,-1.041271,412004,,,,,,,,,,,,,,,,,1.079104,1627040,2.255011,135062,1.295513,657370,4.078865,70465,2.619273,120679,-2.091683,171912,,,,,4.654435,1518194,6.874027,90661,2.151473,1444964,2.309437,81698,,,,,,,,,3.706227,2506329,1.6522,52309,,,,
78,,1.358098,87350,-2.802937,125923,,,,,,,,,-1.123622,3970073,2.26676,462881,7.555633,797491,-2.24529,598251,,,,,7.399621,4302121,8.62346,199161,1.309449,14110414,2.744538,1006900,2.243967,4263797,2.221399,32942591,1.878706,4748207,-1.863597,6009224,-1.616628,1436785,3.256092,305807,,,,,,,,,,,,,-3.253663,157978,3.886553,93528,,,,
76,,2.514603,491451,-11.680841,91817,,,,,-1.366877,588311,1.704172,64462,,,,,11.501552,361429,1.467362,586820,,,,,-3.288936,290372,5.11088,193890,1.539402,1510138,2.140109,71477,1.561825,491965,3.158112,7763909,,,,,-2.204925,572459,3.986423,203456,,,,,-1.06792,123987,-1.244053,556833,4.710007,446122,-1.468562,558376,-2.88439,254481,3.313074,113854,-1.125026,872370,2.162046,107803
71,,2.887961,2381527,1.423965,6443915,2.285713,263162,3.979575,1189052,-1.426865,733860,3.979781,196024,,,,,,,,,,,,,,,,,3.065996,2536827,3.944103,111105,,,,,,,,,4.578128,4981662,1.213185,53378,3.166124,7271306,1.973149,238687,,,,,,,,,6.788311,10870328,4.198854,314789,9.632222,2260712,2.877899,34316
70,,2.080391,519373,-3.640734,376298,2.379431,453391,-4.171409,118544,1.028366,10736956,2.467415,1211796,1.100914,6223237,2.179982,564106,,,,,,,,,3.362106,19249788,3.145504,715409,,,,,3.796974,2865464,-1.474449,3994649,1.567667,233706,-1.063745,620981,-1.475996,2143002,3.454355,441798,,,,,2.388589,134206,-3.655871,80406,3.386635,1247047,-3.742599,851781,1.34704,6225597,1.693703,366476,-1.096608,700672,2.434042,95016
68,,1.092077,270539,-1.802572,754172,-1.011973,160875,2.293751,969095,2.895015,5301424,-1.42847,60301,,,,,,,,,,,,,,,,,2.338556,3337442,-1.101177,44124,2.324023,79510,1.209817,323037,,,,,,,,,1.823912,1114139,2.381251,76617,,,,,3.818923,384977,-5.261032,165886,2.850316,5302438,1.23675,107714,4.765676,443039,1.102261,5206
67,,1.493235,74863,-3.322971,82794,,,,,2.783281,381388,2.069006,13336,,,,,1.567765,18409,1.948529,291177,,,,,-1.574768,1175135,3.514128,258328,,,,,1.373621,299815,1.97637,3366711,,,,,,,,,,,,,1.375031,63493,2.06052,497782,,,,,1.017669,407717,1.163788,21829,2.623813,1038712,1.435878,28879
66,,,,,,,,,,1.172791,1395176,2.156546,120676,-1.266252,713380,2.448283,101239,6.612381,704240,2.909748,3943839,,,,,5.837795,2920458,4.275615,84967,,,,,2.006876,189673,1.57599,1162491,,,,,,,,,,,,,2.22947,155463,-1.260164,289499,,,,,1.155763,730633,1.960309,58018,-1.131762,1543168,2.179667,193402
62,,,,,,,,,,2.705881,5584154,-1.475108,65808,,,,,,,,,,,,,,,,,3.053148,7792578,2.4954,216840,,,,,1.396812,325717,1.438051,1485854,1.709448,2874342,2.336329,158842,1.879768,1339103,1.567025,58799,,,,,4.323427,686650,-13.360275,102915,3.395793,6059240,1.834372,153240,3.306253,789881,-1.297292,9356
60,,,,,,,,,,,,,,-1.496188,1169435,3.111667,249230,8.797121,1305003,-1.122338,1682086,,,,,1.79831,2511588,2.143183,118903,1.153669,2663875,3.208332,252219,,,,,2.174154,878680,-2.048382,874237,,,,,,,,,2.044435,60708,-1.529583,101566,3.310122,224597,-1.665941,352604,1.808704,849865,2.369631,52128,-1.411042,389595,2.400764,67051
