BVAExport,Image,Gel_1_Run_1_Pig_1807_45034 CY3.gel,,Gel_1_Run_1_Pig_1807_45034 CY5.gel,,Gel_1_Run_2_Pig_1807_45046 CY3.gel,,Gel_1_Run_2_Pig_1807_45046 CY5.gel,,Gel_2_Run_2_Pig_4810_45047 CY3.gel,,Gel_2_Run_2_Pig_4810_45047 CY5.gel,,Gel_2_Run_2_Pig_4810_45047 CY3.gel,,Gel_2_Run_2_Pig_4810_45047 CY5.gel,,Gel_3_Run_1_Pig_1209_45036 CY3.gel,,Gel_3_Run_1_Pig_1209_45036 CY5.gel,,Gel_3_Run_2_Pig_1209_45048 CY3.gel,,Gel_3_Run_2_Pig_1209_45048 CY5.gel,,Gel_4_Run_1_Pig_1906_45037 CY3.gel,,Gel_4_Run_1_Pig_1906_45037 CY5.gel,,Gel_4_Run_2_Pig_1906_45049 CY3.gel,,Gel_4_Run_2_Pig_1906_45049 CY5.gel,,Gel_5_Run_1_Pig_3908_45038 CY3.gel,,Gel_5_Run_1_Pig_3908_45038 CY5.gel,,Gel_5_Run_2_Pig_3908_45050 CY3.gel,,Gel_5_Run_2_Pig_3908_45050 CY5.gel,,Gel_6_Run_1_Pig_3106_45039 CY3.gel,,Gel_6_Run_1_Pig_3106_45039 CY5.gel,,Gel_6_Run_2_Pig_3106_45051 CY3.gel,,Gel_6_Run_2_Pig_3106_45051 CY5.gel,,Gel_7_Run_1_Pig_2107_45040 CY3.gel,,Gel_7_Run_1_Pig_2107_45040 CY5.gel,,Gel_7_Run_2_Pig_2107_45052 CY3.gel,,Gel_7_Run_2_Pig_2107_45052 CY5.gel,,Gel_8_Run_1_Pig_2712_45041 CY3.gel,,Gel_8_Run_1_Pig_2712_45041 CY5.gel,,Gel_8_Run_2_Pig_2712_44495 CY3.gel,,Gel_8_Run_2_Pig_2712_44495 CY5.gel,
,Group,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,
Master No.,ProteinID,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume
207,,2.080979,154869,-4.682654,87215,1.520158,187438,-3.229381,99086,1.921157,278779,3.505699,22671,1.921157,278779,3.412939,22671,4.388876,550847,-1.621888,984822,1.889399,159340,-1.626572,175635,,,,,2.14474,381688,2.099197,12719,,,,,2.464011,91044,-1.628091,100561,2.408207,520311,2.076782,18143,2.417409,377107,2.076131,17059,3.432364,113096,-1.170681,147253,,,,,1.416216,324197,2.505004,26847,,,,
202,,,,,,,,,,,,,,,,,,1.004146,54593,1.024834,709079,-4.558862,11407,1.180512,207961,,,,,3.671714,4957153,1.009611,46407,-2.737442,22666,1.467496,710637,-3.22924,19257,1.064551,293329,1.81203,331526,-1.438976,5141,2.000501,295180,-2.842719,2734,,,,,,,,,1.66327,379842,-1.823593,5863,,,,
201,,-8.681311,5430,-1.019264,253796,-6.970704,42350,1.266795,970508,5.282006,660294,-1.649217,3378,5.282006,660294,-1.694041,3378,1.06174,51289,1.159941,713088,-4.765841,18699,1.245852,376104,,,,,,,,,,,,,-6.149114,10888,1.498877,444658,2.131873,1161486,-1.957816,11252,2.443811,973543,-4.063362,5164,-1.525549,61691,-3.322262,148205,-3.408059,10097,1.573723,468829,2.461586,1806402,-2.090694,16433,2.308118,632126,-4.814489,2890
200,,-5.120961,25213,2.067033,1464569,,,,,6.91193,1710939,-4.728456,2333,6.91193,1710939,-4.85697,2333,,,,,-3.731702,27582,1.5411,537337,,,,,,,,,-1.936202,14277,2.375463,512492,-6.829749,8705,2.045725,538915,1.752218,1152229,-5.076145,5238,1.963199,1808561,-5.241264,9258,,,,,,,,,2.288276,1225029,-7.733332,3241,2.463454,1174223,-5.400612,4484
199,,-4.677863,24386,2.566686,1606746,,,,,5.824835,744318,-1.786304,3188,5.824835,744318,-1.834854,3188,1.562969,146128,1.426706,1697534,-1.888939,65554,1.554666,652135,,,,,1.123948,2123982,-3.714478,17321,-1.577148,95931,2.145268,2533169,-3.96595,22640,2.221646,883890,,,,,,,,,,,,,,,,,2.237595,1144739,-5.814883,4119,2.177394,1653133,-3.617376,10663
198,,-2.341875,51634,3.561677,2363418,-2.354912,38350,5.926372,1388966,5.508945,374964,-1.441013,2105,5.508945,374964,-1.480178,2105,,,,,-2.600775,151330,1.615003,2153201,3.021626,5490875,-2.077881,34740,,,,,,,,,-3.322587,33035,3.476103,1690608,,,,,,,,,-2.307499,107027,3.046008,3935635,-1.269333,104484,2.658978,3053000,3.435691,1978566,-2.342442,11510,3.236237,4636583,-2.160588,33689
197,,1.044682,176568,1.752047,1625026,-1.281679,59718,1.732684,344165,1.640133,353866,1.181566,11361,1.640133,353866,1.150302,11361,,,,,,,,,,,,,2.641799,683728,2.488114,21924,,,,,-1.160647,125455,2.28295,1472937,3.641553,663548,-1.239318,5945,,,,,,,,,,,,,3.081661,939803,1.329551,18983,,,,
195,,-2.953807,450903,2.307287,16863716,-4.065621,463971,3.612926,17686400,4.213233,29544960,-2.312557,135137,4.145617,29376430,-2.429053,133542,1.379508,570843,1.760134,9269135,-2.761061,66754,1.930366,1205248,2.940433,28115650,-2.028029,187289,2.414066,21466297,-1.570414,192779,-1.339714,1004869,3.283276,34496913,-1.919474,527348,3.776822,16939695,1.906376,11720370,-1.823315,136339,,,,,,,,,,,,,2.290236,20726520,-2.732392,155064,2.319616,12349108,-2.60653,103767
194,,-1.942161,120640,4.588258,5899442,,,,,5.575031,4148804,-2.03065,16332,5.575031,4148804,-2.085841,16332,,,,,-2.465618,300020,1.789247,4483630,,,,,,,,,,,,,,,,,2.779346,4423571,-1.566224,41089,3.326868,5545078,-2.847625,30830,-2.57191,211010,4.160244,11812080,-1.7118,225452,2.353601,7863700,3.772657,5913006,-2.239471,32766,3.887537,5917849,-2.102313,36787
193,,-2.026751,336665,3.750696,14044186,-2.743945,392571,5.65269,15801978,4.935793,14318383,-2.791832,46307,4.935793,14318383,-2.867711,46307,1.616781,463859,1.649466,6022531,-2.703947,191062,1.927106,3372574,3.246611,12856704,-2.37241,66307,3.055396,13377461,-1.918551,77696,-1.361029,87055,2.959005,2736263,-2.671776,196693,3.30136,7687433,3.42968,17078568,-2.627772,76623,4.11456,10304123,-2.063226,63933,-2.453645,287162,3.824352,14097602,-1.673389,231813,3.005911,10094794,3.59006,19284326,-2.151165,116906,3.477384,9886671,-1.870844,77208
192,,-3.350553,249703,2.340286,10744734,-3.562133,376979,4.175432,14550951,5.166544,27234986,-2.142072,109671,5.911794,30776952,-2.236229,106570,1.323699,298199,1.742973,4996990,-1.378721,352772,1.398326,2303894,2.827029,16100334,-2.064934,109559,2.809356,12563231,-1.513431,100600,,,,,-2.003281,368612,4.642509,15190207,2.613977,10840632,-1.748881,95883,3.291414,17489063,-2.122891,131838,-2.649616,85762,4.226942,5025194,-1.696037,100138,3.073509,4519137,2.253736,14902976,-2.87939,107517,2.207741,7128855,-2.760237,59433
190,,-3.692999,79638,2.243974,3621628,-3.742465,117509,4.478944,5111722,7.020082,12213916,-2.363083,32812,7.020082,12213916,-2.427309,32812,1.317439,101174,1.558834,1523489,-1.150084,198586,1.454122,1125026,2.659507,6282021,-1.92775,48674,3.516173,1020807,-1.063613,9293,,,,,-2.055167,149975,4.899137,6690910,4.218414,10373090,-1.804465,55101,4.212466,10926635,-2.176861,62763,-1.25877,56448,5.093029,1893303,-1.453357,49886,2.665867,1673310,2.050196,4963841,-2.972785,38130,2.081665,2915002,-3.03471,23443
188,,-4.408661,17479,2.241729,947966,-3.154297,41043,4.766407,1601384,6.261015,3317449,-1.64737,14334,6.261015,3317449,-1.692143,14334,,,,,-1.787522,170983,1.183458,1225295,,,,,2.873602,4733065,-1.465941,38253,,,,,-2.124431,43629,4.618018,1896588,,,,,4.246421,4087556,-2.276183,22275,,,,,2.000906,102195,1.41727,626675,1.916325,1302840,-2.556997,12448,2.323001,1101123,-2.967566,8115
187,,-1.840076,8933,2.708478,244312,-1.311484,26302,5.803516,519524,3.873265,1087156,1.247768,15608,3.873265,1087156,1.214752,15608,,,,,-2.419576,225678,1.04359,1930375,,,,,3.125412,8384396,1.340427,122426,,,,,-1.575172,22815,3.508424,558676,3.100318,568956,1.210868,8985,3.994074,2551182,-1.419585,23700,,,,,,,,,1.759247,359829,-1.344167,7124,2.766341,455491,-1.922593,4351
185,,-4.960384,107201,1.061225,3096763,-6.941565,111392,1.613215,3237176,5.850617,7356574,-2.494957,22460,5.850617,7356574,-2.562767,22460,1.33586,339256,1.111066,3590935,-3.013888,216633,1.249218,2762953,2.614601,4263006,-1.973249,32823,3.222757,12001505,-1.149598,110288,,,,,-3.032023,151025,1.834987,3723178,2.941579,8068111,-1.550516,71526,2.810995,7365968,-2.053162,67225,,,,,-2.112268,40658,1.856183,1380075,2.043671,4826016,-2.446381,45192,2.03587,5041005,-2.652542,47425
184,,-3.554381,217195,1.857619,7869675,-4.4357,251425,2.534975,7336804,5.497575,21901751,-2.656377,66837,5.497575,21901751,-2.728574,66837,1.53729,460419,1.354071,5161072,-3.621781,134117,1.038166,1708269,,,,,2.340277,14541172,-1.531576,138121,-1.559258,141029,2.538095,4355977,-3.034809,239004,1.897377,6098034,2.18598,15584077,-1.996562,144378,2.068125,10089480,-2.542384,101073,,,,,,,,,2.455943,9776440,-1.942218,95956,2.449598,9595054,-2.039466,97575
183,,-2.38655,399278,2.705718,14148650,-3.148162,453483,3.931729,14566806,5.376387,19340414,-2.526914,63443,5.376387,19340414,-2.595593,63443,1.336105,610753,1.074793,6252461,-2.998616,98024,-1.000707,995015,,,,,1.591234,10790763,-2.347236,98362,-2.402263,31372,3.697184,2174628,-3.000079,274059,2.31226,8423898,1.64034,14609255,-2.745357,131173,1.724816,12148834,-3.131928,118458,,,,,,,,,2.389299,16696724,-2.218347,147482,2.262466,11767778,-2.07742,127201
181,,-2.053291,335154,3.258085,12303924,-2.584926,328888,4.925639,10867293,5.929044,31196557,-2.714674,86378,5.929044,31196557,-2.788456,86378,1.288327,628853,-1.122475,5534105,-2.092611,54755,1.448615,562275,,,,,1.066906,2698249,-3.241491,26563,-1.689392,441217,2.640251,15359564,-2.321637,247543,2.750583,7004372,1.264429,5477958,-3.45078,50764,1.330575,4425828,-3.534225,49573,,,,,,,,,2.248094,11748694,-2.656352,92108,2.205532,7653786,-2.258182,78074
176,,-1.603586,1505076,-1.276901,10372416,-1.746118,1270485,1.140107,6563740,2.032568,7125516,1.219269,190489,2.032568,7125516,1.187008,190489,,,,,,,,,,,,,1.61734,9466395,-1.664329,119732,,,,,-1.32114,775822,-1.38132,3287882,,,,,1.973775,13646704,-1.515289,240336,,,,,,,,,3.070558,17147203,1.639827,428728,6.674415,49244315,1.825819,684389
175,,,,,,-2.230685,575349,1.296348,4317713,2.061699,5574242,1.130031,136160,2.061699,5574242,1.10013,136160,,,,,,,,,1.636506,3596404,-1.825729,47815,1.778502,2388298,1.270556,58089,,,,,,,,,,,,,1.86045,7098557,-1.423852,141147,1.760769,215260,-2.439245,262213,,,,,3.554681,11237530,1.559874,230870,5.610096,7841304,1.490843,105865
174,,-1.897755,228618,3.570423,8500738,-2.265875,298753,5.810383,10207412,6.955085,22075225,-2.670472,52968,6.955085,22075225,-2.743052,52968,1.843113,46064,2.330794,741335,,,,,2.423376,7523789,-4.715676,26153,,,,,,,,,-2.210889,165633,3.235715,5250294,,,,,,,,,-1.970948,44641,5.190062,2389079,,,,,1.986763,5766796,-2.517139,53987,1.968625,3520136,-1.677677,54149
173,,-1.546333,517744,1.293062,5680987,-1.848345,771513,1.740088,6439618,2.371027,4724315,1.104681,98093,2.371027,4724315,1.075451,98093,,,,,,,,,1.737383,4385238,-1.335809,75059,,,,,3.029944,48748,1.872118,235075,-1.144287,1093954,1.102886,6117364,,,,,2.148424,5339163,-1.274245,102727,-1.871379,203816,-1.075048,1856184,,,,,4.38872,20845468,1.359128,302233,,,,
169,,-1.682363,85746,3.842779,3042043,,,,,7.782831,19635563,-2.62492,42834,7.782831,19635563,-2.696262,42834,,,,,,,,,4.527336,3354667,-2.499743,11775,1.375696,827722,1.029552,21090,-1.243394,113355,4.872823,5360203,-2.511665,83757,3.335737,3109383,1.943522,3162969,-2.590824,25399,1.621189,267586,-1.65283,5260,-2.216501,62666,4.971968,3613076,,,,,2.172599,2755332,-2.536734,23406,1.889781,2162432,-1.483399,39190
147,,-1.117369,250211,1.958329,3004521,,,,,,,,,,,,,5.202083,329541,1.025235,826526,,,,,,,,,2.916599,3491392,1.758602,71673,1.060438,597841,-1.9644,2239865,1.053571,317416,1.529599,2041935,2.535489,1608224,-1.002495,25583,,,,,1.381226,300753,1.591563,1813084,,,,,4.925816,5104726,1.086444,52712,5.261344,4837251,1.175652,54914
146,,-1.683804,19520,3.735943,673842,-2.116559,43314,2.090737,497417,9.846495,8620385,-2.046263,19067,9.846495,8620385,-2.101879,19067,,,,,,,,,,,,,1.724107,453194,-4.384731,2041,,,,,-2.117409,18603,3.778433,659476,,,,,1.619408,770779,-1.993654,12575,-2.166058,7868,6.334857,564833,-1.315083,4502,3.165673,162260,2.257893,449640,-2.052685,4542,1.618746,747479,1.441365,33814
142,,-1.35644,117794,1.09613,961108,-1.137982,501638,2.128941,3153932,2.702636,15162494,1.148425,287134,,,,,,,,,,,,,2.020618,6616626,-1.407688,92405,2.019726,3551469,1.19894,71776,,,,,,,,,2.369226,9247431,-1.149232,137327,,,,,-1.385397,200770,-1.573794,924643,,,,,7.402867,19080038,1.262495,152341,,,,
141,,-2.621369,89526,2.951519,3801100,,,,,6.948419,7125760,-3.142391,14544,5.878129,6684845,-3.13685,16596,1.076247,13645,1.335514,215482,-1.268174,520505,-1.176689,1900315,1.012581,3398755,-5.190704,25687,,,,,-1.663682,34281,2.889462,1286151,,,,,1.441996,1563152,-2.478456,17685,,,,,,,,,1.175641,41688,4.047828,1242640,2.40907,502252,-2.01542,4843,,,,
137,,-2.65625,43320,2.374982,1499699,,,,,,,,,,,,,4.678918,424496,-1.258031,917778,1.150029,1334078,-1.137832,3453644,,,,,,,,,,,,,,,,,2.514141,2059359,-2.37114,13968,,,,,-2.745807,15929,-1.020861,224151,-1.213831,10579,2.381162,264715,2.112353,761055,-2.103474,8019,1.257917,622841,1.083633,27259
136,,1.016759,715846,1.242952,4802224,-1.027566,418273,1.124906,1254725,,,,,2.702636,15162494,1.118038,287134,,,,,1.853875,1341901,-7.681926,319193,,,,,3.573625,2055730,1.725965,33803,,,,,-1.127515,15183,2.821968,214058,,,,,1.985558,1580987,-1.467106,28587,,,,,,,,,1.973489,1648539,-1.458406,26816,2.36574,1473390,1.87123,59208
135,,2.462051,1074635,-1.653764,1448361,1.444214,883636,-1.204086,1318703,,,,,,,,,4.848193,233966,-1.679664,365638,,,,,,,,,1.59736,2547348,2.435869,132253,,,,,-1.011431,964893,1.132312,4896446,-1.457129,4040353,2.293897,546060,1.367385,2938649,1.817973,205792,,,,,-1.302896,476993,-2.207284,2437532,1.701466,6000648,-1.137725,145126,2.314972,1682591,1.921289,70946
134,,-4.01804,12442,1.404368,385276,,,,,,,,,6.045179,2971746,-3.078015,7311,1.324079,55188,1.754923,930872,1.181771,305004,-1.109379,788090,,,,,,,,,1.484621,204234,-1.390044,772387,,,,,2.852559,2827964,-1.879482,21328,,,,,-1.625069,81775,-3.146199,220981,,,,,2.436135,2567946,-1.794502,27501,,,,
131,,,,,,,,,,-1.126613,705943,-1.044869,33922,,,,,8.999709,563407,-1.804812,441431,,,,,1.496056,10731119,1.815666,517348,,,,,,,,,,,,,-1.385018,1813849,2.201668,223644,1.527289,951260,1.800975,59084,2.026721,427764,1.786452,1972652,1.146947,298852,1.158749,2613901,1.585159,2228455,-1.414752,46522,1.164105,1543334,2.167959,146023
130,,2.293521,1549585,-5.322384,696615,1.561492,614779,-2.546395,401251,,,,,1.042417,2068518,2.029888,184389,,,,,,,,,,,,,-2.443484,711998,2.042808,120999,,,,,1.739149,1192450,-2.088609,1454607,-3.666435,1252205,2.637516,489625,-1.360439,1462438,2.243427,235100,,,,,,,,,-2.588575,1717007,3.612702,751749,,,,
119,,,,,,-1.782739,265646,3.032791,3727316,,,,,-1.027215,2016617,1.447602,137271,,,,,,,,,,,,,5.132482,60377565,1.789542,716731,2.562324,472256,-2.05533,699863,,,,,3.491055,8950439,2.434615,252387,3.394106,3873944,1.544868,92876,,,,,1.237072,81872,1.040036,595903,6.813269,14258759,-1.273053,76964,5.590742,20571371,1.526586,285376
113,,-1.663592,8293,2.82128,213595,,,,,7.566128,3285850,-1.700263,11383,,,,,8.549999,173015,1.180959,304126,2.274263,910370,-2.069563,655212,1.690011,2195758,-1.613407,31989,,,,,,,,,,,,,2.45082,210212,-1.029729,3368,,,,,,,,,,,,,3.154613,1825483,-2.526052,10725,1.922169,993475,-1.347274,19490
112,,1.209978,1761152,2.0913,16704057,1.792599,5577649,1.793965,14485876,,,,,-1.760749,1167685,2.532763,238376,,,,,,,,,,,,,,,,,,,,,1.879937,4195339,2.837346,28056631,3.471539,21485457,1.880754,470656,5.185279,38209685,2.052804,796770,,,,,,,,,4.089406,27795441,1.480711,471185,-1.274889,2089439,5.054547,684048
85,,,,,,-1.143713,674646,-1.624004,1233016,-1.166409,752393,4.669475,182626,1.051347,631460,2.881493,79225,,,,,,,,,5.988406,19049323,2.306493,291454,,,,,4.363251,1472508,-1.264037,2083717,2.502092,375296,1.280621,851120,-2.258472,2678516,3.960048,968631,,,,,2.759965,2894574,-4.251896,1290468,,,,,1.53093,5421083,2.326236,385649,1.466993,2644362,1.178536,107929
83,,2.913781,217818,-1.126716,364090,-1.644054,100551,-1.041271,412004,,,,,,,,,,,,,,,,,1.079104,1627040,2.255011,135062,1.295513,657370,4.078865,70465,2.619273,120679,-2.091683,171912,,,,,4.654435,1518194,6.874027,90661,2.151473,1444964,2.309437,81698,,,,,,,,,3.706227,2506329,1.6522,52309,,,,
78,,1.358098,87350,-2.802937,125923,,,,,1.051347,631460,2.959809,79225,-1.123622,3970073,2.26676,462881,7.555633,797491,-2.24529,598251,,,,,7.399621,4302121,8.62346,199161,1.309449,14110414,2.744538,1006900,2.243967,4263797,2.221399,32942591,1.878706,4748207,-1.863597,6009224,-1.616628,1436785,3.256092,305807,,,,,,,,,,,,,-3.253663,157978,3.886553,93528,,,,
76,,2.514603,491451,-11.680841,91817,,,,,-1.123622,3970073,2.328368,462881,,,,,11.501552,361429,1.467362,586820,,,,,-3.288936,290372,5.11088,193890,1.539402,1510138,2.140109,71477,1.561825,491965,3.158112,7763909,,,,,-2.204925,572459,3.986423,203456,,,,,-1.06792,123987,-1.244053,556833,4.710007,446122,-1.468562,558376,-2.88439,254481,3.313074,113854,-1.125026,872370,2.162046,107803
70,,2.080391,519373,-3.640734,376298,2.379431,453391,-4.171409,118544,1.100914,6223237,2.239232,564106,1.100914,6223237,2.179982,564106,,,,,,,,,3.362106,19249788,3.145504,715409,,,,,3.796974,2865464,-1.474449,3994649,1.567667,233706,-1.063745,620981,-1.475996,2143002,3.454355,441798,,,,,2.388589,134206,-3.655871,80406,3.386635,1247047,-3.742599,851781,1.34704,6225597,1.693703,366476,-1.096608,700672,2.434042,95016
68,,1.092077,270539,-1.802572,754172,-1.011973,160875,2.293751,969095,,,,,,,,,,,,,,,,,,,,,2.338556,3337442,-1.101177,44124,2.324023,79510,1.209817,323037,,,,,,,,,1.823912,1114139,2.381251,76617,,,,,3.818923,384977,-5.261032,165886,2.850316,5302438,1.23675,107714,4.765676,443039,1.102261,5206
66,,,,,,,,,,-1.266252,713380,2.514825,101239,-1.266252,713380,2.448283,101239,6.612381,704240,2.909748,3943839,,,,,5.837795,2920458,4.275615,84967,,,,,2.006876,189673,1.57599,1162491,,,,,,,,,,,,,2.22947,155463,-1.260164,289499,,,,,1.155763,730633,1.960309,58018,-1.131762,1543168,2.179667,193402
60,,,,,,,,,,-1.496188,1169435,3.196239,249230,-1.496188,1169435,3.111667,249230,8.797121,1305003,-1.122338,1682086,,,,,1.79831,2511588,2.143183,118903,1.153669,2663875,3.208332,252219,,,,,2.174154,878680,-2.048382,874237,,,,,,,,,2.044435,60708,-1.529583,101566,3.310122,224597,-1.665941,352604,1.808704,849865,2.369631,52128,-1.411042,389595,2.400764,67051
